session_id,cookie_id,utm_source,utm_campaign,page_viewed,bounce_flag,timestamp,user_id_captured
2a108a75-14a1-444a-a004-a19be6e600d5,cookie_8,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b0-report-1,0,2026-02-06 21:31:31.000000,8.0
2ff1162c-e67b-4d97-8e89-6d33682104c5,cookie_8,direct,CMP_LIVE_DECARBONIZATION_25_26,/about/sustainability,0,2026-04-29 18:37:29.000000,8.0
757656c7-3e7b-42b9-a568-695888361b2a,cookie_8,linkedin,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b2-cs-1,0,2026-06-05 23:22:34.000000,8.0
566c232d-24d0-4777-8157-f3ab3490d8a6,cookie_8,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b2-report-2,0,2026-05-04 00:37:50.000000,8.0
4eb7bf17-6964-4881-8c57-13e93329eead,cookie_8,direct,CMP_LIVE_DECARBONIZATION_25_26,/contact-sales,0,2026-02-10 21:36:19.000000,8.0
4803c892-fb9b-46fd-8901-679252e53ee8,cookie_9,direct,CMP_LIVE_DIGITAL_TWIN,/case-studies/twin-b1-cs-1,0,2026-05-06 05:32:39.000000,9.0
4f5afa57-cf34-44f1-b13f-20fe0855ef2d,cookie_9,direct,CMP_LIVE_DIGITAL_TWIN,/contact-sales,0,2026-02-20 22:08:31.000000,9.0
bf48ef54-d84e-4830-9e87-6bbf6b8f98b8,cookie_10,direct,CMP_LIVE_DECARBONIZATION_25_26,/about/sustainability,0,2026-02-01 09:01:35.000000,10.0
9b906cbc-9b82-43c1-b94e-7e0bcd916f13,cookie_10,direct,CMP_LIVE_DECARBONIZATION_25_26,/contact-sales,0,2026-06-21 11:34:26.000000,10.0
93a56b87-5b79-445a-bd1f-4d8c264f2eb7,cookie_11,direct,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b4-report-1,0,2025-06-29 00:31:10.000000,11.0
8426b43c-d418-4f9f-98d9-76105ed5ae69,cookie_11,direct,CMP_PAST_ASSET_OPTIMIZATION,/contact-sales,0,2025-09-08 10:21:07.000000,11.0
5e5c16c9-df93-4423-97c6-8ab1d4d507e1,cookie_12,direct,CMP_LIVE_DIGITAL_TWIN,/insights/twin-b0-report-2,0,2026-02-06 16:53:56.000000,12.0
8bffb566-f18c-493f-bfcd-59eeccfad20a,cookie_12,linkedin,CMP_LIVE_DIGITAL_TWIN,/case-studies/twin-b3-cs-1,0,2026-06-30 07:34:21.000000,12.0
b5222099-e0ee-4e98-8e35-3a832e7f66f6,cookie_12,direct,CMP_LIVE_DIGITAL_TWIN,/insights/twin-b3-report-2,0,2026-06-24 07:42:23.000000,12.0
e24c9a0d-0a6c-417c-bf44-1664ee63aea8,cookie_12,direct,CMP_LIVE_DIGITAL_TWIN,/careers,0,2026-04-23 22:43:20.000000,12.0
aabc5796-8eec-4e48-9e30-7598e4b0e419,cookie_12,direct,CMP_LIVE_DIGITAL_TWIN,/contact-sales,0,2026-06-25 17:36:59.000000,12.0
1c27c193-d7c0-4339-a718-b01e32b7fa8b,cookie_13,direct,CMP_LIVE_HYDROGEN_INFRASTRUCTURE,/case-studies/infrastructure-b1-cs-2,0,2025-12-10 00:12:42.000000,13.0
61e8c417-6fa8-4dcf-8802-16d06354ba20,cookie_13,direct,CMP_LIVE_HYDROGEN_INFRASTRUCTURE,/contact-sales,0,2026-02-15 12:35:06.000000,13.0
b14bdccf-b81d-4f44-a3b4-836a52e8787a,cookie_14,direct,CMP_LIVE_HYDROGEN_INFRASTRUCTURE,/insights/infrastructure-b2-report-2,0,2026-01-12 06:30:24.000000,14.0
bafc36b7-c3be-4b54-a718-ca3f04c275c2,cookie_15,direct,CMP_PAST_ASSET_OPTIMIZATION,/careers,0,2025-02-02 10:30:40.000000,15.0
0cb82935-4c5c-452d-8743-4691e6d5ab81,cookie_15,linkedin,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b1-cs-1,0,2025-03-01 02:42:57.000000,15.0
cf9b94bc-6368-4f0f-ba03-f6025b88832c,cookie_15,direct,CMP_PAST_ASSET_OPTIMIZATION,/contact-sales,0,2025-02-10 17:09:57.000000,15.0
a59b1156-e1d2-4d29-aa5f-2180d2def595,cookie_16,email,CMP_LIVE_DIGITAL_TWIN,/insights/twin-b2-report-1,0,2026-05-12 15:10:07.000000,16.0
63dfe3dc-b16f-4913-b71f-adfa6ba50c0d,cookie_16,direct,CMP_LIVE_DIGITAL_TWIN,/services/engineering,0,2026-03-24 11:05:34.000000,16.0
45fc0e2a-a045-4008-a295-78cf4f404470,cookie_16,direct,CMP_LIVE_DIGITAL_TWIN,/case-studies/twin-b2-cs-2,0,2026-06-06 00:37:48.000000,16.0
3fa5ae14-8917-4dcc-9a8c-44783cf600f5,cookie_16,direct,CMP_LIVE_DIGITAL_TWIN,/case-studies/twin-b3-cs-2,0,2026-06-30 18:45:32.000000,16.0
74d3766f-b7d8-49f5-a7db-1d83af1f037c,cookie_16,direct,CMP_LIVE_DIGITAL_TWIN,/about/sustainability,0,2026-06-12 11:56:46.000000,16.0
91b3eaff-0cf2-4ce9-b856-3bd8994bd640,cookie_16,direct,CMP_LIVE_DIGITAL_TWIN,/case-studies/twin-b2-cs-1,0,2026-05-16 15:11:46.000000,16.0
75973913-43c8-4126-840e-febe9e71fa2b,cookie_16,email,CMP_LIVE_DIGITAL_TWIN,/insights/twin-b1-report-1,0,2026-04-06 09:44:57.000000,16.0
ec548ed4-c3c0-4557-ae75-83fad2a6f352,cookie_16,linkedin,CMP_LIVE_DIGITAL_TWIN,/case-studies/twin-b3-cs-1,0,2026-06-30 02:31:03.000000,16.0
93f946f2-93de-438c-9088-3511b3d53f4e,cookie_16,direct,CMP_LIVE_DIGITAL_TWIN,/insights/twin-b2-report-2,0,2026-05-12 02:29:18.000000,16.0
9938c364-c41a-4b43-a634-53170e190c53,cookie_16,direct,CMP_LIVE_DIGITAL_TWIN,/case-studies/twin-b0-cs-2,0,2026-02-11 01:44:21.000000,16.0
59e0cc39-fe56-4f8f-a9eb-02cca921fc97,cookie_16,linkedin,CMP_LIVE_DIGITAL_TWIN,/case-studies/twin-b0-cs-1,0,2026-02-25 11:30:12.000000,16.0
3c96e86b-e956-4ec5-980e-548a3312b4eb,cookie_17,email,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b0-report-1,0,2025-01-14 22:27:27.000000,17.0
9169e63c-5427-4425-b54c-f90d183d0e48,cookie_17,email,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b1-report-1,0,2025-03-27 13:45:10.000000,17.0
7a532941-d304-4c28-b167-3aa43dcab0a2,cookie_17,linkedin,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b3-cs-1,0,2025-06-05 02:28:37.000000,17.0
09503f68-fb13-405b-86e8-0e646cb7ba29,cookie_17,direct,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b3-cs-1,0,2025-07-09 15:48:48.000000,17.0
d389d421-1899-4cfe-a486-755f31c5cf4e,cookie_17,direct,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b4-cs-2,0,2025-07-27 10:25:24.000000,17.0
edda4631-811a-4bdd-9c10-fd46923ba4ea,cookie_17,direct,CMP_PAST_ASSET_OPTIMIZATION,/pricing-calculator,0,2025-08-01 07:40:50.000000,17.0
4bec65c5-b0be-49e3-84fc-980f9ed38942,cookie_17,direct,CMP_PAST_ASSET_OPTIMIZATION,/pricing-calculator,0,2026-05-13 19:26:15.000000,17.0
da9d54db-0e1f-480d-a067-7e518dca6a7e,cookie_17,direct,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b4-cs-1,0,2025-06-24 07:11:54.000000,17.0
f8ae819c-f1f8-4260-8568-f10493b60829,cookie_17,direct,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b1-report-1,0,2025-02-28 00:33:32.000000,17.0
bb959a61-ee9c-4759-a233-6d773703a8bb,cookie_17,direct,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b3-report-2,0,2025-06-02 05:48:34.000000,17.0
a2c5d0ba-e1fe-4478-a6af-940c0fd4e4e4,cookie_17,direct,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b0-cs-2,0,2025-02-14 15:43:43.000000,17.0
2fb6b04d-ce19-4e3e-a25b-e2f7a1288129,cookie_17,linkedin,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b0-cs-1,0,2025-02-15 05:50:24.000000,17.0
92b3e24f-95e5-4086-8d45-7c4ae831f75e,cookie_17,direct,CMP_PAST_ASSET_OPTIMIZATION,/contact-sales,0,2025-11-03 10:48:58.000000,17.0
fc04e746-9546-4b45-9015-999e0994584e,cookie_18,email,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b4-report-1,0,2025-07-18 10:04:35.000000,18.0
b01cd573-e195-47f0-a6fa-0f816188c241,cookie_18,direct,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b2-cs-2,0,2025-04-13 14:58:07.000000,18.0
b5100d8e-768e-4dad-a460-1b47c9127661,cookie_18,direct,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b3-report-1,0,2025-06-19 09:02:19.000000,18.0
ad40e99a-5b75-48a1-8905-4bb3b0db0b5f,cookie_18,linkedin,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b3-cs-1,0,2025-06-07 13:35:02.000000,18.0
58c9a343-f13c-496c-aca9-6a64bfbe3f57,cookie_18,direct,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b4-report-1,0,2025-06-29 12:19:30.000000,18.0
38892a98-0de1-40c3-99b9-076ada10915a,cookie_18,email,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b3-report-1,0,2025-06-05 06:28:28.000000,18.0
19c3becd-1e16-4f53-9e32-6590bfdea909,cookie_18,direct,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b4-cs-2,0,2025-06-27 00:02:54.000000,18.0
92c50b28-775a-4997-a773-cdd986ebaba0,cookie_18,direct,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b2-report-2,0,2025-04-09 02:43:47.000000,18.0
1aa67c42-9160-49ae-94a8-168bbe58e174,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b2-report-2,0,2026-05-04 00:11:05.000000,19.0
ce98d537-ff82-4c4c-97e1-315e3a5c1bb9,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b1-cs-2,0,2026-03-30 13:34:19.000000,19.0
12b1e53c-126b-44b6-9981-6e4c2c18c3dd,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b1-report-1,0,2026-03-06 22:42:49.000000,19.0
7aae3f2b-e446-4005-b4f2-88e05572da59,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/services/engineering,0,2026-01-15 18:10:09.000000,19.0
1286daec-2daa-4071-ad82-b982130915f5,cookie_19,email,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b2-report-1,0,2026-05-13 00:06:59.000000,19.0
edba7aaa-399f-4df6-b233-2dc88ca29db0,cookie_19,linkedin,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b2-cs-1,0,2026-05-20 22:43:20.000000,19.0
980d450a-11a4-45c9-8bbe-237e2a9449d4,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b1-report-2,0,2026-03-14 00:01:27.000000,19.0
74cb5243-0417-4b9b-aa7c-97f222f55d5f,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b0-report-2,0,2026-01-12 00:08:02.000000,19.0
7d7b3e4d-f9dc-4da4-a03c-80f8c8ad3038,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b2-cs-1,0,2026-05-12 11:25:02.000000,19.0
8b311513-8f5c-4491-a786-0eb49c95fec3,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b2-cs-2,0,2026-05-10 13:04:36.000000,19.0
95c91875-0b7c-4b02-a77c-3c18783edec9,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/about/sustainability,0,2026-06-21 04:41:56.000000,19.0
585814fc-bf7a-4df3-8312-624f41f42d3e,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b2-report-1,0,2026-05-03 01:10:50.000000,19.0
c5bb1e1e-e67a-49e7-aedd-7e5a3c6f5331,cookie_19,direct,CMP_LIVE_DECARBONIZATION_25_26,/contact-sales,0,2026-06-04 22:10:05.000000,19.0
2b889286-98a5-4898-8721-c4971906f0a8,cookie_20,direct,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b1-cs-1,0,2026-03-14 00:03:28.000000,20.0
b64c8b68-c3f3-4474-9352-76ff384c6b69,cookie_20,direct,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b1-cs-2,0,2026-03-25 05:40:14.000000,20.0
008b9a48-2098-4273-94fa-0b95bf272ffc,cookie_20,direct,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b0-cs-1,0,2026-01-12 00:04:51.000000,20.0
af0988a3-d474-4198-8670-7d1f746193c1,cookie_20,direct,CMP_LIVE_DECARBONIZATION_25_26,/contact-sales,0,2026-05-15 07:57:42.000000,20.0
c13061c8-f09a-4a7a-a338-9cece8742923,cookie_21,email,CMP_PAST_SUSTAINABLE_ENGINEERING,/insights/engineering-b2-report-1,0,2025-06-19 11:24:10.000000,21.0
d308eb6d-81e6-4dcd-9292-7efd1f44eec2,cookie_21,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/about/sustainability,0,2025-11-04 03:52:00.000000,21.0
bf96c9e5-1443-43dc-84ed-800e97a07f58,cookie_21,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/insights/engineering-b0-report-2,0,2025-03-27 16:55:40.000000,21.0
f070623a-b181-4355-9e1e-09d871c7dab0,cookie_21,email,CMP_PAST_SUSTAINABLE_ENGINEERING,/insights/engineering-b3-report-1,0,2025-08-24 14:14:07.000000,21.0
2aed218f-cf35-4781-bd82-11fba82feb2b,cookie_21,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/insights/engineering-b1-report-2,0,2025-05-08 00:00:00.000000,21.0
6c347471-8468-4630-afdc-5f430fcf2d48,cookie_21,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/about/sustainability,0,2025-06-17 02:01:13.000000,21.0
9956f454-6d10-4627-9088-5d6435ccbb2f,cookie_21,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/case-studies/engineering-b1-cs-2,0,2025-05-12 14:33:09.000000,21.0
e0cc34a6-57b0-49c1-ad49-66d711c8f30c,cookie_21,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/contact-sales,0,2025-09-23 02:32:17.000000,21.0
4da43350-d2c8-415b-aa28-f6f8f726ae70,cookie_22,direct,CMP_LIVE_DECARBONIZATION_25_26,/contact-sales,0,2026-02-28 23:58:34.000000,22.0
acbe699c-74ae-427e-8224-0b2fcb66a56d,cookie_23,email,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b1-report-1,0,2026-03-20 01:57:24.000000,23.0
b6f77ddc-a046-4e04-bbe7-bea180d33bdf,cookie_23,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b1-report-2,0,2026-04-13 15:45:09.000000,23.0
dc37d784-73e8-49c6-abce-b26abb8ab4ea,cookie_23,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b0-report-2,0,2026-01-12 03:34:30.000000,23.0
be9392a9-af43-4847-86e8-4bc4027c58cc,cookie_23,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b2-report-2,0,2026-05-04 07:46:19.000000,23.0
6e3665ef-0712-4c58-97ac-281a5675ab90,cookie_23,direct,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b1-cs-1,0,2026-04-15 18:56:42.000000,23.0
35ab9ada-210b-4a8b-896c-6c899174d5b3,cookie_23,linkedin,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b2-cs-1,0,2026-05-02 00:11:14.000000,23.0
57b771c5-f6d7-40d2-8b3e-843ee429687f,cookie_23,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b0-report-1,0,2026-01-11 00:01:41.000000,23.0
0d630ca9-a336-42ce-8de7-8d1f42f7205c,cookie_23,direct,CMP_LIVE_DECARBONIZATION_25_26,/about/sustainability,0,2026-03-27 06:36:12.000000,23.0
23f939e5-294d-4bfc-8f26-70e90efa9d47,cookie_23,direct,CMP_LIVE_DECARBONIZATION_25_26,/contact-sales,0,2026-05-16 20:59:43.000000,23.0
87e0fb95-9cd1-461d-913a-28d748b8ccfc,cookie_24,email,CMP_PAST_SUSTAINABLE_ENGINEERING,/insights/engineering-b1-report-1,0,2025-05-09 23:05:07.000000,24.0
aeb6af26-c10b-4fa7-97e8-0e739e8af725,cookie_24,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/insights/engineering-b3-report-2,0,2025-08-16 16:34:40.000000,24.0
2c82e17d-2445-42db-88da-56b688227a34,cookie_24,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/case-studies/engineering-b1-cs-1,0,2025-05-13 01:48:20.000000,24.0
b599c117-0c7b-47fb-a318-7c4973532858,cookie_24,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/insights/engineering-b1-report-1,0,2025-05-20 16:09:17.000000,24.0
69cfa322-ae7d-4914-83f3-1c416080c90c,cookie_24,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/insights/engineering-b1-report-2,0,2025-05-08 11:47:42.000000,24.0
91dffbad-d025-47c9-90ed-1166afb6ad10,cookie_24,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/case-studies/engineering-b3-cs-1,0,2025-08-14 20:08:01.000000,24.0
b42942ac-e925-4d60-9dcc-cd22b759082c,cookie_24,linkedin,CMP_PAST_SUSTAINABLE_ENGINEERING,/case-studies/engineering-b2-cs-1,0,2025-06-22 07:29:48.000000,24.0
63340ded-cd1c-4d48-9db5-1df118d50f4c,cookie_24,direct,CMP_PAST_SUSTAINABLE_ENGINEERING,/pricing-calculator,0,2025-04-20 02:06:47.000000,24.0
6332f0e2-2b86-4f07-8ac4-2429feaf2c7b,cookie_25,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b0-report-2,0,2026-01-23 10:06:37.000000,25.0
84d6cd99-9feb-4a4f-9f29-4255e2225e66,cookie_25,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b1-report-1,0,2026-04-14 14:56:14.000000,25.0
b6d9a0be-dd35-43a4-9b24-35a9086caebd,cookie_25,direct,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b0-cs-1,0,2026-01-19 22:05:02.000000,25.0
0b8bf27a-3bb8-4246-acfb-cd75bfa9db4d,cookie_25,linkedin,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b1-cs-1,0,2026-03-16 00:25:11.000000,25.0
f2b478d7-ef8a-4d6a-8442-55da23eff43b,cookie_25,direct,CMP_LIVE_DECARBONIZATION_25_26,/services/consulting,0,2026-06-17 18:39:26.000000,25.0
cdb11dd9-c845-4bc6-bead-b7d2a7790e4a,cookie_25,email,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b2-report-1,0,2026-05-13 14:24:40.000000,25.0
6cb432a9-1549-4442-9175-95a2d0417501,cookie_25,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b2-report-1,0,2026-05-25 03:16:02.000000,25.0
937b4a5e-0732-4bbc-824e-0bb29a9336f1,cookie_25,direct,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b2-cs-1,0,2026-05-10 04:12:43.000000,25.0
803ae19d-add5-4055-b884-edefffa7f95a,cookie_25,direct,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b1-cs-2,0,2026-04-18 01:51:10.000000,25.0
30be9248-ead1-4da1-8e61-e6ac654b8511,cookie_26,direct,CMP_LIVE_HYDROGEN_INFRASTRUCTURE,/insights/infrastructure-b3-report-1,0,2026-02-21 23:59:43.000000,26.0
2d59a7eb-3deb-4b2d-9bfe-170b069d7dfc,cookie_26,direct,CMP_LIVE_HYDROGEN_INFRASTRUCTURE,/contact-sales,0,2026-05-03 01:41:34.000000,26.0
0e80c62a-33a9-43ed-822e-2441f520da90,cookie_27,linkedin,CMP_LIVE_DECARBONIZATION_25_26,/case-studies/26-b2-cs-1,0,2026-05-02 00:06:24.000000,27.0
2370d618-cbf3-4c73-bff6-6e6a175ad53c,cookie_27,direct,CMP_LIVE_DECARBONIZATION_25_26,/insights/26-b2-report-2,0,2026-06-12 19:56:45.000000,27.0
06463970-3aa4-4760-9de6-4e19ca91835a,cookie_28,email,CMP_LIVE_DIGITAL_TWIN,/insights/twin-b3-report-1,0,2026-06-24 05:57:32.000000,28.0
05815828-ed14-408f-a74e-06d781be77be,cookie_28,linkedin,CMP_LIVE_DIGITAL_TWIN,/case-studies/twin-b3-cs-1,0,2026-06-30 00:30:01.000000,28.0
7a5d0236-3db9-4217-a067-ed63b76c12f7,cookie_28,direct,CMP_LIVE_DIGITAL_TWIN,/contact-sales,0,2026-06-22 13:27:57.000000,28.0
5f60072f-79fd-4faa-8b33-0aa76c7f39c9,cookie_29,direct,CMP_PAST_ASSET_OPTIMIZATION,/insights/optimization-b2-report-1,0,2025-05-27 12:55:22.000000,29.0
7bf8ba90-2d9a-4545-a3f9-83a1e1ed94f2,cookie_29,direct,CMP_PAST_ASSET_OPTIMIZATION,/case-studies/optimization-b0-cs-2,0,2025-02-08 01:00:47.000000,29.0
